500 10
6.30577333617 6.3114997871 6.31722623803 6.32295268896 6.32867913988 6.33440559081 6.34013204174 6.34585849267 6.3515849436 6.35731139452 6.36303784545 6.36876429638 6.37449074731 6.38021719823 6.38594364916 6.39167010009 6.39739655102 6.40312300194 6.40884945287 6.4145759038 6.42030235473 6.42602880565 6.43175525658 6.43748170751 6.44320815844 6.44893460937 6.45466106029 6.46038751122 6.46611396215 6.47184041308 6.477566864 6.48329331493 6.48901976586 6.49474621679 6.50047266771 6.50619911864 6.51192556957 6.5176520205 6.52337847142 6.52910492235 6.53483137328 6.54055782421 6.54628427514 6.55201072606 6.55773717699 6.56346362792 6.56919007885 6.57491652977 6.5806429807 6.58636943163 6.59209588256 6.59782233348 6.60354878441 6.60927523534 6.61500168627 6.62072813719 6.62645458812 6.63218103905 6.63790748998 6.64363394091 6.64936039183 6.65508684276 6.66081329369 6.66653974462 6.67226619554 6.67799264647 6.6837190974 6.68944554833 6.69517199925 6.70089845018 6.70662490111 6.71235135204 6.71807780296 6.72380425389 6.72953070482 6.73525715575 6.74098360668 6.7467100576 6.75243650853 6.75816295946 6.76388941039 6.76961586131 6.77534231224 6.78106876317 6.7867952141 6.79252166502 6.79824811595 6.80397456688 6.80970101781 6.81542746873 6.82115391966 6.82688037059 6.83260682152 6.83833327245 6.84405972337 6.8497861743 6.85551262523 6.86123907616 6.86696552708 6.87269197801 6.87841842894 6.88414487987 6.88987133079 6.89559778172 6.90132423265 6.90705068358 6.9127771345 6.91850358543 6.92423003636 6.92995648729 6.93568293822 6.94140938914 6.94713584007 6.952862291 6.95858874193 6.96431519285 6.97004164378 6.97576809471 6.98149454564 6.98722099656 6.99294744749 6.99867389842 7.00440034935 7.01012680027 7.0158532512 7.02157970213 7.02730615306 7.03303260399 7.03875905491 7.04448550584 7.05021195677 7.0559384077 7.06166485862 7.06739130955 7.07311776048 7.07884421141 7.08457066233 7.09029711326 7.09602356419 7.10175001512 7.10747646604 7.11320291697 7.1189293679 7.12465581883 7.13038226976 7.13610872068 7.14183517161 7.14756162254 7.15328807347 7.15901452439 7.16474097532 7.17046742625 7.17619387718 7.1819203281 7.18764677903 7.19337322996 7.19909968089 7.20482613181 7.21055258274 7.21627903367 7.2220054846 7.22773193553 7.23345838645 7.23918483738 7.24491128831 7.25063773924 7.25636419016 7.26209064109 7.26781709202 7.27354354295 7.27926999387 7.2849964448 7.29072289573 7.29644934666 7.30217579758 7.30790224851 7.31362869944 7.31935515037 7.3250816013 7.33080805222 7.33653450315 7.34226095408 7.34798740501 7.35371385593 7.35944030686 7.36516675779 7.37089320872 7.37661965964 7.38234611057 7.3880725615 7.39379901243 7.39952546335 7.40525191428 7.41097836521 7.41670481614 7.42243126707 7.42815771799 7.43388416892 7.43961061985 7.44533707078 7.4510635217 7.45678997263 7.46251642356 7.46824287449 7.47396932541 7.47969577634 7.48542222727 7.4911486782 7.49687512912 7.50260158005 7.50832803098 7.51405448191 7.51978093284 7.52550738376 7.53123383469 7.53696028562 7.54268673655 7.54841318747 7.5541396384 7.55986608933 7.56559254026 7.57131899118 7.57704544211 7.58277189304 7.58849834397 7.59422479489 7.59995124582 7.60567769675 7.61140414768 7.61713059861 7.62285704953 7.62858350046 7.63430995139 7.64003640232 7.64576285324 7.65148930417 7.6572157551 7.66294220603 7.66866865695 7.67439510788 7.68012155881 7.68584800974 7.69157446066 7.69730091159 7.70302736252 7.70875381345 7.71448026438 7.7202067153 7.72593316623 7.73165961716 7.73738606809 7.74311251901 7.74883896994 7.75456542087 7.7602918718 7.76601832272 7.77174477365 7.77747122458 7.78319767551 7.78892412643 7.79465057736 7.80037702829 7.80610347922 7.81182993015 7.81755638107 7.823282832 7.82900928293 7.83473573386 7.84046218478 7.84618863571 7.85191508664 7.85764153757 7.86336798849 7.86909443942 7.87482089035 7.88054734128 7.8862737922 7.89200024313 7.89772669406 7.90345314499 7.90917959592 7.91490604684 7.92063249777 7.9263589487 7.93208539963 7.93781185055 7.94353830148 7.94926475241 7.95499120334 7.96071765426 7.96644410519 7.97217055612 7.97789700705 7.98362345797 7.9893499089 7.99507635983 8.00080281076 8.00652926169 8.01225571261 8.01798216354 8.02370861447 8.0294350654 8.03516151632 8.04088796725 8.04661441818 8.05234086911 8.05806732003 8.06379377096 8.06952022189 8.07524667282 8.08097312374 8.08669957467 8.0924260256 8.09815247653 8.10387892746 8.10960537838 8.11533182931 8.12105828024 8.12678473117 8.13251118209 8.13823763302 8.14396408395 8.14969053488 8.1554169858 8.16114343673 8.16686988766 8.17259633859 8.17832278951 8.18404924044 8.18977569137 8.1955021423 8.20122859323 8.20695504415 8.21268149508 8.21840794601 8.22413439694 8.22986084786 8.23558729879 8.24131374972 8.24704020065 8.25276665157 8.2584931025 8.26421955343 8.26994600436 8.27567245528 8.28139890621 8.28712535714 8.29285180807 8.298578259 8.30430470992 8.31003116085 8.31575761178 8.32148406271 8.32721051363 8.33293696456 8.33866341549 8.34438986642 8.35011631734 8.35584276827 8.3615692192 8.36729567013 8.37302212105 8.37874857198 8.38447502291 8.39020147384 8.39592792477 8.40165437569 8.40738082662 8.41310727755 8.41883372848 8.4245601794 8.43028663033 8.43601308126 8.44173953219 8.44746598311 8.45319243404 8.45891888497 8.4646453359 8.47037178682 8.47609823775 8.48182468868 8.48755113961 8.49327759054 8.49900404146 8.50473049239 8.51045694332 8.51618339425 8.52190984517 8.5276362961 8.53336274703 8.53908919796 8.54481564888 8.55054209981 8.55626855074 8.56199500167 8.56772145259 8.57344790352 8.57917435445 8.58490080538 8.59062725631 8.59635370723 8.60208015816 8.60780660909 8.61353306002 8.61925951094 8.62498596187 8.6307124128 8.63643886373 8.64216531465 8.64789176558 8.65361821651 8.65934466744 8.66507111836 8.67079756929 8.67652402022 8.68225047115 8.68797692208 8.693703373 8.69942982393 8.70515627486 8.71088272579 8.71660917671 8.72233562764 8.72806207857 8.7337885295 8.73951498042 8.74524143135 8.75096788228 8.75669433321 8.76242078413 8.76814723506 8.77387368599 8.77960013692 8.78532658785 8.79105303877 8.7967794897 8.80250594063 8.80823239156 8.81395884248 8.81968529341 8.82541174434 8.83113819527 8.83686464619 8.84259109712 8.84831754805 8.85404399898 8.8597704499 8.86549690083 8.87122335176 8.87694980269 8.88267625362 8.88840270454 8.89412915547 8.8998556064 8.90558205733 8.91130850825 8.91703495918 8.92276141011 8.92848786104 8.93421431196 8.93994076289 8.94566721382 8.95139366475 8.95712011567 8.9628465666 8.96857301753 8.97429946846 8.98002591939 8.98575237031 8.99147882124 8.99720527217 9.0029317231 9.00865817402 9.01438462495 9.02011107588 9.02583752681 9.03156397773 9.03729042866 9.04301687959 9.04874333052 9.05446978144 9.06019623237 9.0659226833 9.07164913423 9.07737558516 9.08310203608 9.08882848701 9.09455493794 9.10028138887 9.10600783979 9.11173429072 9.11746074165 9.12318719258 9.1289136435 9.13464009443 9.14036654536 9.14609299629 9.15181944721 9.15754589814 9.16327234907 
-4.735919583333e+00 1.579709898653e+01 -8.762173656205e+00 5.405103333366e+00 -4.868996148021e-01 -3.067714972057e+00 -6.709363055356e+00 1.568636711570e+01 1.349236898280e+01 1.048195392312e+01 -6.907755278982e+02 2.377547070028e+00 -3.126897879188e+01 
-4.624039237361e+00 1.579717697636e+01 -8.678598337270e+00 5.405839199638e+00 -4.622465249883e-01 -3.016588844416e+00 -6.634479989942e+00 1.568641708480e+01 1.349257673184e+01 1.048403858630e+01 -6.907755278982e+02 2.422743086116e+00 -3.127208903237e+01 
-4.512767385855e+00 1.579725621126e+01 -8.595370492678e+00 5.406606766619e+00 -4.371579626953e-01 -2.965585867640e+00 -6.559920057895e+00 1.568646780721e+01 1.349278797703e+01 1.048615228380e+01 -6.907755278982e+02 2.467758637748e+00 -3.127519767408e+01 
-4.402165874170e+00 1.579733671174e+01 -8.512489627927e+00 5.407407332042e+00 -4.116332810811e-01 -2.914705481354e+00 -6.485682249978e+00 1.568651929379e+01 1.349300278522e+01 1.048829538168e+01 -6.907755278982e+02 2.512594799924e+00 -3.127837384288e+01 
-4.292111106941e+00 1.579741849859e+01 -8.429955313511e+00 5.408242240610e+00 -3.856723954573e-01 -2.863947162768e+00 -6.411765575044e+00 1.568657155551e+01 1.349322122449e+01 1.049046824826e+01 -6.907755278982e+02 2.557252634099e+00 -3.128149605640e+01 
-4.182632579946e+00 1.579750159294e+01 -8.347767023041e+00 5.409112885358e+00 -3.592757852603e-01 -2.813310420202e+00 -6.338169009063e+00 1.568662460353e+01 1.349344336404e+01 1.049267125403e+01 -6.907755278982e+02 2.601733188784e+00 -3.128459732620e+01 
-4.073740637711e+00 1.579758601625e+01 -8.265924211625e+00 5.410020708953e+00 -3.324444968104e-01 -2.762794795111e+00 -6.264891520251e+00 1.568667844911e+01 1.349366927431e+01 1.049490477156e+01 -6.907755278982e+02 2.646037499445e+00 -3.128769147533e+01 
-3.965480160179e+00 1.579767179028e+01 -8.184426293088e+00 5.410967205020e+00 -3.051801422418e-01 -2.712399860475e+00 -6.191932061470e+00 1.568673310370e+01 1.349389902692e+01 1.049716917535e+01 -6.907755278982e+02 2.690166588690e+00 -3.129082666623e+01 
-3.857826699113e+00 1.579775893715e+01 -8.103272692980e+00 5.411953919455e+00 -2.774848972634e-01 -2.662125222199e+00 -6.119289588225e+00 1.568678857888e+01 1.349413269471e+01 1.049946484174e+01 -6.907755278982e+02 2.734121466242e+00 -3.129398175695e+01 
-3.750689303438e+00 1.579784747929e+01 -8.022462851531e+00 5.412982451745e+00 -2.493614958029e-01 -2.611970518621e+00 -6.046963059693e+00 1.568684488638e+01 1.349437035172e+01 1.050179214877e+01 -6.907755278982e+02 2.777903129036e+00 -3.129706916410e+01 
-3.644143946061e+00 1.579793743947e+01 -7.941996092134e+00 5.414054456354e+00 -2.208132196327e-01 -2.561935414243e+00 -5.974951395836e+00 1.568690203809e+01 1.349461207325e+01 1.050415147605e+01 -6.907755278982e+02 2.821512561793e+00 -3.130016866127e+01 
-3.538166494877e+00 1.579802884080e+01 -7.861871772551e+00 5.415171643976e+00 -1.918438908965e-01 -2.512019605218e+00 -5.903253527753e+00 1.568696004603e+01 1.349485793581e+01 1.050654320464e+01 -6.907755278982e+02 2.864950736669e+00 -3.130325881269e+01 
-3.432767152177e+00 1.579812170672e+01 -7.782089211249e+00 5.416335782880e+00 -1.624578582924e-01 -2.462222815381e+00 -5.831868372280e+00 1.568701892240e+01 1.349510801717e+01 1.050896771690e+01 -6.907755278982e+02 2.908218613628e+00 -3.130635321560e+01 
-3.327996799323e+00 1.579821606101e+01 -7.702647670828e+00 5.417548700219e+00 -1.326599820803e-01 -2.412544794654e+00 -5.760794828148e+00 1.568707867955e+01 1.349536239635e+01 1.051142539634e+01 -6.907755278982e+02 2.951317140649e+00 -3.130950628339e+01 
-3.223736615807e+00 1.579831192782e+01 -7.623546516278e+00 5.418812283205e+00 -1.024556211367e-01 -2.362985325534e+00 -5.690031827513e+00 1.568713932997e+01 1.349562115362e+01 1.051391662752e+01 -6.907755278982e+02 2.994247253275e+00 -3.131260223012e+01 
-3.120027251647e+00 1.579840933162e+01 -7.544784977570e+00 5.420128480506e+00 -7.185060934339e-02 -2.313544211369e+00 -5.619578257946e+00 1.568720088632e+01 1.349588437054e+01 1.051644179584e+01 -6.907755278982e+02 3.037009875620e+00 -3.131568507254e+01 
-3.016884180512e+00 1.579850829723e+01 -7.466362285582e+00 5.421499303413e+00 -4.085123839682e-02 -2.264221281604e+00 -5.549433007342e+00 1.568726336142e+01 1.349615212993e+01 1.051900128742e+01 -6.907755278982e+02 3.079605920027e+00 -3.131877342808e+01 
-2.914283376815e+00 1.579860884984e+01 -7.388277678206e+00 5.422926827000e+00 -9.464236556053e-03 -2.215016391460e+00 -5.479593739050e+00 1.568732676822e+01 1.349642451589e+01 1.052159548894e+01 -6.907755278982e+02 3.122036287207e+00 -3.132184644755e+01 
-2.812295835739e+00 1.579871101497e+01 -7.310530302677e+00 5.424413191377e+00 2.230325691099e-02 -2.165929416045e+00 -5.410061687654e+00 1.568739111987e+01 1.349670161382e+01 1.052422478748e+01 -6.907755278982e+02 3.164301866762e+00 -3.132497846092e+01 
-2.710831650703e+00 1.579881481851e+01 -7.233119414170e+00 5.425960602627e+00 5.444371061269e-02 -2.116960259590e+00 -5.340834599192e+00 1.568745642965e+01 1.349698351041e+01 1.052688957033e+01 -6.907755278982e+02 3.206403536454e+00 -3.132808259193e+01 
-2.609883914642e+00 1.579892028671e+01 -7.156044186702e+00 5.427571334021e+00 8.694923098713e-02 -2.068108845169e+00 -5.271911344501e+00 1.568752271102e+01 1.349727029365e+01 1.052959022486e+01 -6.907755278982e+02 3.248342163231e+00 -3.133115515249e+01 
-2.509478056960e+00 1.579902744618e+01 -7.079303750662e+00 5.429247727006e+00 1.198115874537e-01 -2.019375115475e+00 -5.203290780277e+00 1.568758997759e+01 1.349756205283e+01 1.053232713832e+01 -6.907755278982e+02 3.290118603156e+00 -3.133422467853e+01 
-2.409657859800e+00 1.579913632388e+01 -7.002897197973e+00 5.430992192150e+00 1.530222389712e-01 -1.970759032096e+00 -5.134971750823e+00 1.568765824312e+01 1.349785887855e+01 1.053510069766e+01 -6.907755278982e+02 3.331733701604e+00 -3.133733804435e+01 
-2.310367169153e+00 1.579924694714e+01 -6.926823697093e+00 5.432807209867e+00 1.865723573955e-01 -1.922260581075e+00 -5.066953127187e+00 1.568772752158e+01 1.349816086275e+01 1.053791128939e+01 -6.907755278982e+02 3.373188292848e+00 -3.134044222379e+01 
-2.211569004851e+00 1.579935934367e+01 -6.851082385381e+00 5.434695331318e+00 2.204528577641e-01 -1.873879766456e+00 -4.999233771957e+00 1.568779782704e+01 1.349846809867e+01 1.054075929933e+01 -6.907755278982e+02 3.414483200632e+00 -3.134350328149e+01 
