1.	946309.2451106469
2.	111608.41841593545
3.	31108.14345449144
4.	12307.904418514652
5.	5891.638869510162
6.	3177.70300858907
7.	1859.1687703613325
8.	1153.4623672293185
9.	747.8504489364918
10.	501.67056929612903
11.	345.7240672345547
12.	243.48861894346976
13.	174.56424810460118
14.	127.01260428249283
15.	93.56954407190918
16.	69.66667861248467
17.	52.34859118216352
18.	39.6560900196353
19.	30.262530111487166
20.	23.252760739428247
21.	17.98512115865297
22.	14.003210958226324
23.	10.97827108729535
24.	8.670829984098003
25.	6.904729713898482
26.	5.549259380784036
27.	4.506689833026278
28.	3.7034638662499946
29.	3.083896312337955
30.	2.6056204170689883
31.	2.236264149954065
32.	1.9510025882873607
33.	1.7307408553244694
34.	1.5607552865685852
35.	1.429670564527091
36.	1.3286852074332907
37.	1.250982032834394
38.	1.1912773441970652
39.	1.1454748094333236
40.	1.1103987995298166
41.	1.0835883457405282
42.	1.0631375523842899
43.	1.0475717540414209
44.	1.035751271089303
45.	1.0267965368480307
46.	1.0200298149554512
47.	1.0149298205449095
48.	1.0110963929253391
49.	1.0082230061475044
50.	1.006075395153094
51.	1.004474954728921
52.	1.00328586274254
53.	1.0024051080042542
54.	1.0017547815906276
55.	1.001276129969072
56.	1.0009249774803366
57.	1.0006682113433207
58.	1.00048108949645
59.	1.00034518427537
60.	1.0002468162564275
61.	1.0001758649979846
62.	1.0001248687906632
63.	1.000088345379063
64.	1.0000622811194573
65.	1.0000437481195013
66.	1.0000306183006125
67.	1.0000213506105542
68.	1.0000148332502772
69.	1.0000102671260789
70.	1.0000070800800962
71.	1.0000048640128445
72.	1.000003328966795
73.	1.000002269727514
74.	1.000001541626375
75.	1.0000010430800932
76.	1.0000007030424842
77.	1.000000472023296
78.	1.000000315686556
79.	1.0000002103064705
80.	1.0000001395553306
81.	1.0000000922425
82.	1.0000000607295916
83.	1.0000000398243183
84.	1.0000000260117325
85.	1.0000000169222296
86.	1.0000000109649814
87.	1.0000000070764432
88.	1.0000000045485602
89.	1.0000000029119225
90.	1.0000000018566408
91.	1.0000000011789998
92.	1.0000000007456462
93.	1.0000000004696572
94.	1.0000000002946143
95.	1.000000000184055
96.	1.000000000114514
97.	1.000000000070955
98.	1.000000000043784
99.	1.0000000000269065
100.	1.0000000000164664
101.	1.0000000000100355
102.	1.000000000006091
103.	1.0000000000036813
104.	1.0000000000022158
105.	1.000000000001328
106.	1.0000000000007927
107.	1.0000000000004712
108.	1.0000000000002789
109.	1.0000000000001643
110.	1.0000000000000966
111.	1.0000000000000564
112.	1.0000000000000329
113.	1.000000000000019
114.	1.0000000000000109
115.	1.0000000000000062
116.	1.0000000000000036
117.	1.000000000000002
118.	1.000000000000001
119.	1.0000000000000007
120.	1.0000000000000004
121.	1.0000000000000002
122.	1.0000000000000002
123.	1.
124.	1.
125.	1.
126.	1.
127.	1.
128.	1.
129.	1.
130.	1.
131.	1.
132.	1.
133.	1.
134.	1.
135.	1.
136.	1.
137.	1.
138.	1.
139.	1.
140.	1.
141.	1.
142.	1.
143.	1.
144.	1.
145.	1.
146.	1.
147.	1.
148.	1.
149.	1.
150.	1.
151.	1.
152.	1.
153.	1.
154.	1.
155.	1.
156.	1.
157.	1.
158.	1.
159.	1.
160.	1.
161.	1.
162.	1.
163.	1.
164.	1.
165.	1.
166.	1.
167.	1.
168.	1.
169.	1.
170.	1.
171.	1.
172.	1.
173.	1.
174.	1.
175.	1.
176.	1.
177.	1.
178.	1.
179.	1.
180.	1.
181.	1.
182.	1.
183.	1.
184.	1.
185.	1.
186.	1.
187.	1.
188.	1.
189.	1.
190.	1.
191.	1.
192.	1.
193.	1.
194.	1.
195.	1.
196.	1.
197.	1.
198.	1.
199.	1.
200.	1.
201.	1.
202.	1.
203.	1.
204.	1.
205.	1.
206.	1.
207.	1.
208.	1.
209.	1.
210.	1.
211.	1.
212.	1.
213.	1.
214.	1.
215.	1.
216.	1.
217.	1.
218.	1.
219.	1.
220.	1.
221.	1.
222.	1.
223.	1.
224.	1.
225.	1.
226.	1.
227.	1.
228.	1.
229.	1.
230.	1.
231.	1.
232.	1.
233.	1.
234.	1.
235.	1.
236.	1.
237.	1.
238.	1.
239.	1.
240.	1.
241.	1.
242.	1.
243.	1.
244.	1.
245.	1.
246.	1.
247.	1.
248.	1.
249.	1.
250.	1.
251.	1.
252.	1.
253.	1.
254.	1.
255.	1.
256.	1.
257.	1.
258.	1.
259.	1.
260.	1.
261.	1.
262.	1.
263.	1.
264.	1.
265.	1.
266.	1.
267.	1.
268.	1.
269.	1.
270.	1.
271.	1.
272.	1.
273.	1.
274.	1.
275.	1.
276.	1.
277.	1.
278.	1.
279.	1.
280.	1.
281.	1.
282.	1.
283.	1.
284.	1.
285.	1.
286.	1.
287.	1.
288.	1.
289.	1.
290.	1.
291.	1.
292.	1.
293.	1.
294.	1.
295.	1.
296.	1.
297.	1.
298.	1.
299.	1.
300.	1.
301.	1.
302.	1.
303.	1.
304.	1.
305.	1.
306.	1.
307.	1.
308.	1.
309.	1.
310.	1.
311.	1.
312.	1.
313.	1.
314.	1.
315.	1.
316.	1.
317.	1.
318.	1.
319.	1.
320.	1.
321.	1.
322.	1.
323.	1.
324.	1.
325.	1.
326.	1.
327.	1.
328.	1.
329.	1.
330.	1.
331.	1.
332.	1.
333.	1.
334.	1.
335.	1.
336.	1.
337.	1.
338.	1.
339.	1.
340.	1.
341.	1.
342.	1.
343.	1.
344.	1.
345.	1.
346.	1.
347.	1.
348.	1.
349.	1.
350.	1.
351.	1.
352.	1.
353.	1.
354.	1.
355.	1.
356.	1.
357.	1.
358.	1.
359.	1.
360.	1.
361.	1.
362.	1.
363.	1.
364.	1.
365.	1.
366.	1.
367.	1.
368.	1.
369.	1.
370.	1.
371.	1.
372.	1.
373.	1.
374.	1.
375.	1.
376.	1.
377.	1.
378.	1.
379.	1.
380.	1.
381.	1.
382.	1.
383.	1.
384.	1.
385.	1.
386.	1.
387.	1.
388.	1.
389.	1.
390.	1.
391.	1.
392.	1.
393.	1.
394.	1.
395.	1.
396.	1.
397.	1.
398.	1.
399.	1.
400.	1.
401.	1.
402.	1.
403.	1.
404.	1.
405.	1.
406.	1.
407.	1.
408.	1.
409.	1.
410.	1.
411.	1.
412.	1.
413.	1.
414.	1.
415.	1.
416.	1.
417.	1.
418.	1.
419.	1.
420.	1.
421.	1.
422.	1.
423.	1.
424.	1.
425.	1.
426.	1.
427.	1.
428.	1.
429.	1.
430.	1.
431.	1.
432.	1.
433.	1.
434.	1.
435.	1.
436.	1.
437.	1.
438.	1.
439.	1.
440.	1.
441.	1.
442.	1.
443.	1.
444.	1.
445.	1.
446.	1.
447.	1.
448.	1.
449.	1.
450.	1.
451.	1.
452.	1.
453.	1.
454.	1.
455.	1.
456.	1.
457.	1.
458.	1.
459.	1.
460.	1.
461.	1.
462.	1.
463.	1.
464.	1.
465.	1.
466.	1.
467.	1.
468.	1.
469.	1.
470.	1.
471.	1.
472.	1.
473.	1.
474.	1.
475.	1.
476.	1.
477.	1.
478.	1.
479.	1.
480.	1.
481.	1.
482.	1.
483.	1.
484.	1.
485.	1.
486.	1.
487.	1.
488.	1.
489.	1.
490.	1.
491.	1.
492.	1.
493.	1.
494.	1.
495.	1.
496.	1.
497.	1.
498.	1.
499.	1.
500.	1.
501.	1.
502.	1.
503.	1.
504.	1.
505.	1.
506.	1.
507.	1.
508.	1.
509.	1.
510.	1.
511.	1.
512.	1.
513.	1.
514.	1.
515.	1.
516.	1.
517.	1.
518.	1.
519.	1.
520.	1.
521.	1.
522.	1.
523.	1.
524.	1.
525.	1.
526.	1.
527.	1.
528.	1.
529.	1.
530.	1.
531.	1.
532.	1.
533.	1.
534.	1.
535.	1.
536.	1.
537.	1.
538.	1.
539.	1.
540.	1.
541.	1.
542.	1.
543.	1.
544.	1.
545.	1.
546.	1.
547.	1.
548.	1.
549.	1.
550.	1.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001627300225273083
551.	1.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001330620402894068
552.	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001083120556563007
553.	1.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008776786297073029
554.	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007079952347346328
555.	1.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005685402417064409
