5.186333E+00  8.022087E-01  3.410708E-01  0.000000E+00  0.000000E+00
5.339172E+00  7.691348E-01  3.071278E-01  0.000000E+00  0.000000E+00
5.480834E+00  7.578790E-01  2.848476E-01  0.000000E+00  0.000000E+00
5.612692E+00  7.479352E-01  2.651160E-01  0.000000E+00  0.000000E+00
5.735887E+00  7.391268E-01  2.475405E-01  0.000000E+00  0.000000E+00
5.851381E+00  7.313088E-01  2.318031E-01  0.000000E+00  0.000000E+00
5.959987E+00  7.243609E-01  2.176434E-01  0.000000E+00  0.000000E+00
6.062400E+00  7.181826E-01  2.048467E-01  8.513635E-01  0.000000E+00
6.159218E+00  7.126888E-01  1.932345E-01  8.066713E-01  0.000000E+00
6.250959E+00  7.078076E-01  1.826574E-01  7.671387E-01  0.000000E+00
6.338076E+00  7.034772E-01  1.729895E-01  7.319444E-01  0.000000E+00
6.420964E+00  6.996444E-01  1.641239E-01  7.004315E-01  3.731187E-01
6.499973E+00  6.962632E-01  1.559695E-01  6.720681E-01  3.564029E-01
6.575410E+00  6.932937E-01  1.484483E-01  6.464197E-01  3.413463E-01
6.647551E+00  6.907008E-01  1.414927E-01  6.231273E-01  3.277200E-01
6.716640E+00  6.884537E-01  1.350445E-01  6.018926E-01  3.153351E-01
6.782897E+00  6.865254E-01  1.290528E-01  5.824651E-01  3.040341E-01
6.846519E+00  6.848918E-01  1.234732E-01  5.646331E-01  2.936850E-01
6.907685E+00  6.835316E-01  1.182669E-01  5.482169E-01  2.841765E-01
6.966556E+00  6.824258E-01  1.133994E-01  5.330623E-01  2.754135E-01
7.023279E+00  6.815572E-01  1.088404E-01  5.190370E-01  2.673150E-01
7.077987E+00  6.809107E-01  1.045631E-01  5.060263E-01  2.598111E-01
7.130801E+00  6.804724E-01  1.005435E-01  4.939306E-01  2.528413E-01
7.181833E+00  6.802301E-01  9.676030E-02  4.826629E-01  2.463531E-01
7.231185E+00  6.801725E-01  9.319428E-02  4.721469E-01  2.403005E-01
7.278952E+00  6.802893E-01  8.982832E-02  4.623154E-01  2.346435E-01
7.325219E+00  6.805716E-01  8.664699E-02  4.531089E-01  2.293464E-01
7.370067E+00  6.810107E-01  8.363635E-02  4.444748E-01  2.243780E-01
7.413569E+00  6.815991E-01  8.078379E-02  4.363662E-01  2.197104E-01
7.455794E+00  6.823298E-01  7.807791E-02  4.287412E-01  2.153189E-01
7.496805E+00  6.831965E-01  7.550832E-02  4.215622E-01  2.111814E-01
7.536663E+00  6.841932E-01  7.306559E-02  4.147955E-01  2.072781E-01
7.575421E+00  6.853146E-01  7.074111E-02  4.084108E-01  2.035912E-01
7.613130E+00  6.865559E-01  6.852701E-02  4.023807E-01  2.001047E-01
7.649840E+00  6.879123E-01  6.641608E-02  3.966804E-01  1.968040E-01
7.685595E+00  6.893799E-01  6.440172E-02  3.912873E-01  1.936762E-01
7.720436E+00  6.909548E-01  6.247787E-02  3.861810E-01  1.907093E-01
7.754403E+00  6.926334E-01  6.063894E-02  3.813429E-01  1.878925E-01
7.787534E+00  6.944124E-01  5.887979E-02  3.767558E-01  1.852159E-01
7.819863E+00  6.962890E-01  5.719566E-02  3.724043E-01  1.826707E-01
7.851422E+00  6.982602E-01  5.558217E-02  3.682740E-01  1.802484E-01
7.882243E+00  7.003236E-01  5.403527E-02  3.643518E-01  1.779417E-01
7.912354E+00  7.024767E-01  5.255117E-02  3.606257E-01  1.757435E-01
7.941784E+00  7.047173E-01  5.112640E-02  3.570845E-01  1.736474E-01
7.970557E+00  7.070436E-01  4.975769E-02  3.537180E-01  1.716477E-01
7.998699E+00  7.094534E-01  4.844204E-02  3.505168E-01  1.697389E-01
8.026233E+00  7.119453E-01  4.717664E-02  3.474721E-01  1.679160E-01
8.053181E+00  7.145175E-01  4.595885E-02  3.445757E-01  1.661743E-01
8.079564E+00  7.171685E-01  4.478622E-02  3.418201E-01  1.645096E-01
8.105402E+00  7.198971E-01  4.365648E-02  3.391984E-01  1.629179E-01
8.130713E+00  7.227020E-01  4.256748E-02  3.367040E-01  1.613954E-01
8.155515E+00  7.255820E-01  4.151722E-02  3.343308E-01  1.599387E-01
8.179826E+00  7.285360E-01  4.050381E-02  3.320733E-01  1.585447E-01
8.203662E+00  7.315632E-01  3.952549E-02  3.299261E-01  1.572103E-01
8.227039E+00  7.346626E-01  3.858061E-02  3.278843E-01  1.559326E-01
8.249970E+00  7.378334E-01  3.766762E-02  3.259434E-01  1.547092E-01
8.272471E+00  7.410749E-01  3.678504E-02  3.240989E-01  1.535376E-01
8.294554E+00  7.443864E-01  3.593151E-02  3.223469E-01  1.524154E-01
8.316233E+00  7.477674E-01  3.510572E-02  3.206836E-01  1.513406E-01
8.337520E+00  7.512172E-01  3.430644E-02  3.191054E-01  1.503111E-01
8.358426E+00  7.547354E-01  3.353253E-02  3.176091E-01  1.493250E-01
8.378964E+00  7.583216E-01  3.278289E-02  3.161914E-01  1.483806E-01
8.399143E+00  7.619754E-01  3.205648E-02  3.148494E-01  1.474762E-01
8.418974E+00  7.656965E-01  3.135234E-02  3.135804E-01  1.466101E-01
8.438467E+00  7.694845E-01  3.066954E-02  3.123817E-01  1.457810E-01
8.457632E+00  7.733394E-01  3.000720E-02  3.112508E-01  1.449875E-01
8.476478E+00  7.772609E-01  2.936450E-02  3.101856E-01  1.442282E-01
8.495013E+00  7.812488E-01  2.874065E-02  3.091836E-01  1.435018E-01
8.513246E+00  7.853031E-01  2.813490E-02  3.082430E-01  1.428073E-01
8.531185E+00  7.894236E-01  2.754654E-02  3.073617E-01  1.421435E-01
8.548838E+00  7.936104E-01  2.697490E-02  3.065379E-01  1.415093E-01
8.566212E+00  7.978634E-01  2.641934E-02  3.057699E-01  1.409038E-01
8.583315E+00  8.021828E-01  2.587926E-02  3.050560E-01  1.403260E-01
8.600153E+00  8.065685E-01  2.535406E-02  3.043946E-01  1.397750E-01
8.616734E+00  8.110207E-01  2.484320E-02  3.037843E-01  1.392500E-01
8.633063E+00  8.155395E-01  2.434616E-02  3.032236E-01  1.387502E-01
8.649148E+00  8.201251E-01  2.386243E-02  3.027113E-01  1.382748E-01
8.664993E+00  8.247776E-01  2.339154E-02  3.022461E-01  1.378231E-01
8.680605E+00  8.294974E-01  2.293302E-02  3.018268E-01  1.373945E-01
8.695990E+00  8.342846E-01  2.248644E-02  3.014523E-01  1.369882E-01
8.711152E+00  8.391396E-01  2.205139E-02  3.011215E-01  1.366037E-01
8.726097E+00  8.440625E-01  2.162747E-02  3.008334E-01  1.362404E-01
8.740831E+00  8.490539E-01  2.121429E-02  3.005870E-01  1.358977E-01
8.755358E+00  8.541139E-01  2.081150E-02  3.003815E-01  1.355750E-01
8.769682E+00  8.592431E-01  2.041874E-02  3.002160E-01  1.352720E-01
8.783808E+00  8.644417E-01  2.003569E-02  3.000897E-01  1.349881E-01
8.797742E+00  8.697103E-01  1.966201E-02  3.000017E-01  1.347228E-01
8.811486E+00  8.750493E-01  1.929742E-02  2.999515E-01  1.344758E-01
8.825045E+00  8.804592E-01  1.894161E-02  2.999381E-01  1.342466E-01
8.838424E+00  8.859404E-01  1.859430E-02  2.999612E-01  1.340348E-01
8.851626E+00  8.914935E-01  1.825523E-02  3.000199E-01  1.338400E-01
8.864654E+00  8.971190E-01  1.792412E-02  3.001137E-01  1.336620E-01
8.877514E+00  9.028176E-01  1.760075E-02  3.002421E-01  1.335003E-01
8.890207E+00  9.085897E-01  1.728486E-02  3.004045E-01  1.333547E-01
8.902738E+00  9.144361E-01  1.697623E-02  3.006005E-01  1.332247E-01
8.915109E+00  9.203572E-01  1.667464E-02  3.008296E-01  1.331103E-01
8.927325E+00  9.263539E-01  1.637987E-02  3.010913E-01  1.330110E-01
8.939388E+00  9.324268E-01  1.609172E-02  3.013852E-01  1.329266E-01
8.951302E+00  9.385765E-01  1.581000E-02  3.017109E-01  1.328569E-01
8.963068E+00  9.448038E-01  1.553451E-02  3.020681E-01  1.328016E-01
8.974691E+00  9.511095E-01  1.526508E-02  3.024565E-01  1.327604E-01
8.986173E+00  9.574943E-01  1.500153E-02  3.028756E-01  1.327333E-01
8.997517E+00  9.639590E-01  1.474369E-02  3.033253E-01  1.327200E-01
9.008725E+00  9.705044E-01  1.449140E-02  3.038052E-01  1.327202E-01
9.019800E+00  9.771314E-01  1.424450E-02  3.043150E-01  1.327339E-01
9.030745E+00  9.838408E-01  1.400284E-02  3.048546E-01  1.327608E-01
9.041561E+00  9.906335E-01  1.376628E-02  3.054237E-01  1.328008E-01
9.052252E+00  9.975103E-01  1.353467E-02  3.060220E-01  1.328537E-01
9.062820E+00  1.004472E+00  1.330788E-02  3.066495E-01  1.329194E-01
9.073266E+00  1.011520E+00  1.308578E-02  3.073060E-01  1.329977E-01
9.083594E+00  1.018655E+00  1.286824E-02  3.079912E-01  1.330886E-01
9.093805E+00  1.025879E+00  1.265514E-02  3.087051E-01  1.331918E-01
9.103901E+00  1.033191E+00  1.244637E-02  3.094475E-01  1.333073E-01
9.113884E+00  1.040593E+00  1.224180E-02  3.102183E-01  1.334351E-01
9.123757E+00  1.048086E+00  1.204133E-02  3.110174E-01  1.335749E-01
9.133521E+00  1.055672E+00  1.184485E-02  3.118448E-01  1.337267E-01
9.143178E+00  1.063351E+00  1.165226E-02  3.127004E-01  1.338904E-01
9.152731E+00  1.071125E+00  1.146346E-02  3.135840E-01  1.340659E-01
9.162180E+00  1.078994E+00  1.127835E-02  3.144958E-01  1.342532E-01
9.171527E+00  1.086960E+00  1.109684E-02  3.154356E-01  1.344522E-01
9.180775E+00  1.095024E+00  1.091884E-02  3.164035E-01  1.346628E-01
9.189925E+00  1.103188E+00  1.074426E-02  3.173994E-01  1.348850E-01
9.198978E+00  1.111452E+00  1.057302E-02  3.184233E-01  1.351187E-01
9.207937E+00  1.119818E+00  1.040503E-02  3.194754E-01  1.353640E-01
9.216802E+00  1.128288E+00  1.024021E-02  3.205555E-01  1.356207E-01
9.225575E+00  1.136862E+00  1.007849E-02  3.216638E-01  1.358888E-01
9.234258E+00  1.145542E+00  9.919798E-03  3.228003E-01  1.361683E-01
9.242852E+00  1.154329E+00  9.764053E-03  3.239650E-01  1.364592E-01
9.251359E+00  1.163226E+00  9.611189E-03  3.251582E-01  1.367615E-01
9.259779E+00  1.172232E+00  9.461136E-03  3.263797E-01  1.370751E-01
9.268115E+00  1.181351E+00  9.313829E-03  3.276298E-01  1.374000E-01
9.276368E+00  1.190583E+00  9.169205E-03  3.289086E-01  1.377363E-01
9.284538E+00  1.199930E+00  9.027199E-03  3.302162E-01  1.380840E-01
9.292627E+00  1.209393E+00  8.887753E-03  3.315526E-01  1.384430E-01
9.300637E+00  1.218975E+00  8.750807E-03  3.329182E-01  1.388133E-01
9.308568E+00  1.228677E+00  8.616304E-03  3.343129E-01  1.391951E-01
9.316422E+00  1.238500E+00  8.484190E-03  3.357371E-01  1.395882E-01
9.324200E+00  1.248446E+00  8.354409E-03  3.371907E-01  1.399928E-01
9.331903E+00  1.258518E+00  8.226911E-03  3.386742E-01  1.404089E-01
9.339532E+00  1.268717E+00  8.101644E-03  3.401876E-01  1.408365E-01
9.347089E+00  1.279044E+00  7.978559E-03  3.417311E-01  1.412756E-01
9.354573E+00  1.289503E+00  7.857607E-03  3.433050E-01  1.417262E-01
9.361987E+00  1.300093E+00  7.738743E-03  3.449095E-01  1.421885E-01
9.369332E+00  1.310819E+00  7.621920E-03  3.465448E-01  1.426625E-01
9.376607E+00  1.321681E+00  7.507095E-03  3.482112E-01  1.431483E-01
9.383815E+00  1.332681E+00  7.394225E-03  3.499090E-01  1.436458E-01
9.390957E+00  1.343823E+00  7.283268E-03  3.516384E-01  1.441552E-01
9.398032E+00  1.355107E+00  7.174183E-03  3.533997E-01  1.446765E-01
9.405043E+00  1.366537E+00  7.066931E-03  3.551931E-01  1.452098E-01
9.411989E+00  1.378113E+00  6.961473E-03  3.570191E-01  1.457552E-01
9.418873E+00  1.389840E+00  6.857772E-03  3.588779E-01  1.463128E-01
